name,longitude,latitude,address,CITY,STATE,ZIP5,zip4,County
KAMDAR PLAZA  INC,-87.69664,41.997646,2646 W Devon Ave,Chicago,IL,60659,1811,COOK 
Casey's General Store 1857,-88.932671,37.821625,1117 Grand Ave,Johnston City,IL,62951,1230,WILLIAMSON 
Casey's General Store 1856,-89.235931,38.003349,614 S Washington St,Du Quoin,IL,62832,1906,PERRY 
Gordon Food Service Store LLC MP 058,-87.713234,41.50914,20930 Crawford Ave,Olympia Fields,IL,60461,1091,COOK 
Walmart SUPERCENTER #222 00222,-89.703438,38.138897,1410 N Market St,Sparta,IL,62286,2302,RANDOLPH 
Walmart Supercenter 2231,-90.480011,41.469105,3930 44th Avenue Dr,Moline,IL,61265,6401,ROCK ISLAND 
HUCKS 287,-88.926201,39.843464,204 N 22nd St,Decatur,IL,62521,2156,MACON 
QUICK SHOP,-87.700821,41.953934,2901 W Irving Park Rd,Chicago,IL,60618,3511,COOK 
Walmart Supercenter 253,-90.314735,39.104061,1316 S State St,Jerseyville,IL,62052,,JERSEY 
Gordon Food Service Store LLC MP 059,-87.794495,41.607273,15606 Harlem Ave,Orland Park,IL,60462,5119,COOK 
Gordon Food Service Store LLC MP 060,-88.154175,41.522068,2901 W Jefferson St,Joliet,IL,60435,5235,WILL 
SUPERMERCADO CHAPULTEPEC #2,-87.687126,41.817593,4159 S Campbell Ave,Chicago,IL,60632,1121,COOK 
"MARIBEL JIMENEZ, INC",-87.723434,41.924583,3850 W Fullerton Ave,Chicago,IL,60647,2246,COOK 
IVERSEN'S BAKERY,-87.680161,41.657867,12948 Western Ave,Blue Island,IL,60406,3918,COOK 
Casey's General Store 1677,-89.108177,39.14217,302 S Superior St,Ramsey,IL,62080,,FAYETTE 
Walgreens 03633,-90.480179,41.490234,4000 Avenue of the Cities,Moline,IL,61265,4400,ROCK ISLAND 
Walgreens 03009,-88.834221,41.356213,545 E Norris Dr,Ottawa,IL,61350,2316,LA SALLE 
Walgreens 03089,-88.834724,41.120979,120 E Main St,Streator,IL,61364,2901,LA SALLE 
Walgreens 02206,-90.668648,40.458767,300 E Jackson St,Macomb,IL,61455,2307,MCDONOUGH 
ALDI 72,-88.207741,41.75301,4444 Ogden Ave,Aurora,IL,60504,7949,DU PAGE 
Walgreens 05720,-90.507187,41.477409,3601 16th St,Moline,IL,61265,7259,ROCK ISLAND 
Walgreens 02591,-89.495346,41.859875,1275 N Galena Ave,Dixon,IL,61021,1001,LEE 
WALGREENS 5356,-87.684441,41.808189,4710 S Western Ave,Chicago,IL,60609,4060,COOK 
Casey's General Store 1815,-90.694038,40.459026,1552 W Jackson St,Macomb,IL,61455,1900,MCDONOUGH 
"EUROFRESH MARKET, INC.",-88.047295,42.122158,130 W Northwest Hwy,Palatine,IL,60067,3558,COOK 
QIK N EZ #50,-89.634071,39.839211,2800 N Peoria Rd,Springfield,IL,62702,1250,SANGAMON 
QIK N EZ #52,-89.081161,39.386131,301 S Poplar St,Pana,IL,62557,1611,CHRISTIAN 
Walmart Supercenter 1003,-88.564156,41.654953,6800 W US Highway 34,Plano,IL,60545,9603,KENDALL 
QIK N EZ #55,-89.631012,39.757824,1101 Stevenson Dr,Springfield,IL,62703,4221,SANGAMON 
CARNICERIA EL PORVENIR,-87.619301,41.68399,150 E Kensington Ave,Chicago,IL,60628,5639,COOK 
QIK N EZ #58,-89.686569,39.799667,1995 W Monroe St,Springfield,IL,62704,1530,SANGAMON 
"NATURE'S BEST FOODS, INC.",-87.975502,41.80228,257 N Cass Ave,Westmont,IL,60559,1705,DU PAGE 
CASEY'S GENERAL STORE 1900,-89.474731,40.591499,1850 S Main St,Morton,IL,61550,2912,TAZEWELL 
ARTEMIO'S BAKERY #2,-87.673859,41.908104,1443 N Milwaukee Ave,Chicago,IL,60622,2015,COOK 
Casey's General Store 1907,-89.768929,39.493057,613 1/2 S Springfield St,Virden,IL,62690,1680,MACOUPIN 
Casey's General Store 1874,-88.945648,38.61496,1203 S Broadway Ave,Salem,IL,62881,2406,MARION 
INTERNATIONAL GROCERY INC,-89.586472,40.700348,703 NE Perry Ave,Peoria,IL,61603,3812,PEORIA 
LEVINSON'S BAKERY,-87.701805,41.997559,2856 W Devon Ave,Chicago,IL,60659,1513,COOK 
SCHNUCKS SANGAMON 718,-89.630066,39.831139,1911 E Sangamon Ave,Springfield,IL,62702,1206,SANGAMON 
Casey's General Store 1671,-88.241692,39.272758,314 E Main St,Toledo,IL,62468,1340,CUMBERLAND 
Walmart Supercenter 2491,-87.630379,40.201958,4101 N Vermilion St,Danville,IL,61834,5998,VERMILION 
Casey's General Store 1913,-89.054756,39.930099,150 S State Route 121,Warrensburg,IL,62573,9631,MACON 
Jewel 3013,-88.121635,41.70348,1200 W Boughton Rd,Bolingbrook,IL,60440,6568,WILL 
Jewel 3103,-87.800636,41.819462,7122 W 40th St,Stickney,IL,60402,,COOK 
ANNAWAN HOMETOWN MARKET,-89.908897,41.39769,322 W Front St,Annawan,IL,61234,7758,HENRY 
Walgreens 04504,-90.384254,40.962265,844 W Fremont St,Galesburg,IL,61401,2509,KNOX 
Casey's General Store 1929,-90.335007,41.608566,302 N High St,Port Byron,IL,61275,9582,ROCK ISLAND 
WALGREENS  3559,-89.667015,41.802025,2506 E Lincolnway,Sterling,IL,61081,3052,WHITESIDE 
Casey's General Store 1871,-89.122383,38.5271,908 E Noleman St,Centralia,IL,62801,3338,MARION 
DAN'S MEAT MARKET,-89.137115,38.514927,1217 S Locust St,Centralia,IL,62801,4711,MARION 
Casey's General Store 1902,-89.749832,39.597672,820 Lincoln St,Auburn,IL,62615,9770,SANGAMON 
Casey's General Store 1909,-88.9123,37.898056,1305 E Main St,W Frankfort,IL,62896,1507,FRANKLIN 
Casey's General Store 1891,-89.348816,37.764381,2136 Walnut St,Murphysboro,IL,62966,1914,JACKSON 
Gordon Food Service Store LLC MP 063,-87.560905,41.581078,2330 173rd St,Lansing,IL,60438,6006,COOK 
SUPERMERCADO LA CHIQUITA #4,-87.724457,41.843853,2623 S Pulaski Rd,Chicago,IL,60623,4410,COOK 
CONVENIENT FOOD STORE,-88.061668,41.918354,1599 Glen Ellyn Rd,Glendale Hts,IL,60139,2501,DU PAGE 
Rock River Convenience Store,-89.090897,42.261566,360 College Ave,Rockford,IL,61104,2922,WINNEBAGO 
Casey's General Store 1880,-89.223076,41.257545,412 E Harper Ave,Granville,IL,61326,9730,PUTNAM 
Casey's General Store 1917,-89.100143,38.974205,1310 N 8th St,Vandalia,IL,62471,1205,FAYETTE 
Lupita Supermarket Meat & Grocery Inc,-89.065002,41.922428,409 N Main St,Rochelle,IL,61068,2600,OGLE 
STELLA'S CENTRAL FOODS,-87.736458,41.920589,2156 N Kostner Ave,Chicago,IL,60639,3530,COOK 
Jewel 3154,-87.878319,41.788647,5545 S Brainard Ave,Countryside,IL,60525,3542,COOK 
SAVE-A-LOT,-89.095276,41.336254,802 Joliet St,La Salle,IL,61301,1860,LA SALLE 
Casey's General Store 1903,-88.829285,39.405392,1700 W Main,Shelbyville,IL,62565,,SHELBY 
Casey's General Store 1882,-87.687325,40.465908,1022 W Penn St,Hoopeston,IL,60942,1052,VERMILION 
Jewel 3060,-87.741379,41.748501,7910 S Cicero Ave,Burbank,IL,60459,1507,COOK 
Casey's General Store 1980,-88.225235,41.431606,25258 W Eames St,Channahon,IL,60410,5052,WILL 
Casey's General Store 1937,-89.401756,38.900555,990 E Beaumont Ave,Greenville,IL,62246,1248,BOND 
CAPUTO'S NEW FARM PRODUCE,-87.806358,41.924049,2400 N Harlem Ave,Elmwood Park,IL,60707,2048,COOK 
CAPUTOS NEW FARM PRODUCE,-88.135071,41.979153,1250 E Lake St,Hanover Park,IL,60133,5423,COOK 
Casey's General Store 1984,-88.212708,41.264687,280 E Main St,Braidwood,IL,60408,1914,WILL 
Casey's General Store 1888,-89.955185,39.590759,241 W Elm St,Waverly,IL,62692,,MORGAN 
Casey's General Store 1983,-88.420509,41.097553,311 N Union,Dwight,IL,60420,,LIVINGSTON 
Casey's General Store 1981,-88.255135,41.288467,2040 E Division St,Diamond,IL,60416,9499,GRUNDY 
Casey's General Store 1878,-88.162979,39.480381,1900 18th St,Charleston,IL,61920,3611,COLES 
SAVE-A-LOT 480,-89.689392,41.774212,928 1st Ave,Rock Falls,IL,61071,1627,WHITESIDE 
ALDI  77,-87.79425,41.600456,16000 S Harlem Ave,Tinley Park,IL,60477,,COOK 
Walgreens 03901,-89.64843,39.762547,2945 S 6th St,Springfield,IL,62703,4024,SANGAMON 
Walgreens 03950,-87.708183,41.960541,4343 N Kedzie Ave,Chicago,IL,60618,1301,COOK 
WALGREENS  03949,-87.649254,41.937538,3046 N Halsted St,Chicago,IL,60657,5120,COOK 
Walgreens 03948,-87.754951,41.931496,5140 W Diversey Ave,Chicago,IL,60639,1612,COOK 
ADA FOODS,-87.657158,41.764984,1281 W 71st St,Chicago,IL,60636,4157,COOK 
MIRANDA'S GROCERY,-87.652992,41.856602,1037 W 19th St,Chicago,IL,60608,3351,COOK 
Jewel 3182,-87.999855,41.656418,1202 State St,Lemont,IL,60439,4489,COOK 
KROGER L-711,-88.934776,38.29985,415 VETERANS MEMORIAL DR WEST,MT VERNON,IL,62864,,JEFFERSON 
SCHNUCKS 0720,-88.204979,40.113522,200 N Vine St,Urbana,IL,61802,2717,CHAMPAIGN 
Jewel 3178,-87.985329,41.518314,475 Nelson Rd,New Lenox,IL,60451,2944,WILL 
Jewel 3080,-88.200333,41.566639,2480 S Route 59,Plainfield,IL,60586,8085,WILL 
SUPERMERCADO TORRES #4,-87.856598,41.892097,124 N 19th Ave,Melrose Park,IL,60160,3703,COOK 
Gordon Food Service Store LLC MP 066,-87.741272,41.745388,8146 S Cicero Ave,Burbank,IL,60459,1509,COOK 
Casey's General Store 1944,-91.291931,40.088123,514 W Collins St,Mendon,IL,62351,1306,ADAMS 
Hyde Park Produce Ltd,-87.596184,41.799522,1226 E 53rd St,Chicago,IL,60615,4008,COOK 
Walgreens 06238,-87.575058,41.722435,2011 E 95th St,Chicago,IL,60617,4712,COOK 
"J. N. MINI MART, INC.",-87.855865,42.334469,1343 S Lewis Ave,Waukegan,IL,60085,7814,LAKE 
"UNI-MART ONE STOP SHOPPING, INC.",-87.669624,41.988125,5845 N Clark St,Chicago,IL,60660,3215,COOK 
WALGREENS  4009,-87.901543,41.87796,4730 Butterfield Rd,Hillside,IL,60162,1350,COOK 
EXPRESS LANE 30,-90.420555,41.489273,2101 Hospital Rd,Silvis,IL,61282,2918,ROCK ISLAND 
"CERMAK PRODUCE #2, INC.",-87.736328,41.916996,4401 W Armitage Ave,Chicago,IL,60639,3523,COOK 
MARKET FRESH FINER FOODS II,-87.706619,41.895607,800 N Kedzie Ave,Chicago,IL,60651,4100,COOK 
GRANADO'S SUPERMERCADO,-87.671471,41.808483,1855 W 47th St,Chicago,IL,60609,3844,COOK 
"STEVE'S FOOD & LIQUOR, INC.",-87.621124,41.80938,204 E 47th St,Chicago,IL,60653,3904,COOK 
"A & G LIQUORS, INC.",-87.624916,41.767632,6945 S State St,Chicago,IL,60637,4528,COOK 
Casey's General Store 1926,-88.73333,37.158405,512 W 10th St,Metropolis,IL,62960,1562,MASSAC 
Casey's General Store 1924,-87.694595,39.59589,1701 S Main St,Paris,IL,61944,2944,EDGAR 
Walgreens 02721,-87.840569,42.043552,9000 N Greenwood Ave,Niles,IL,60714,1408,COOK 
ROSA'S CARNICERIA,-87.707031,41.793488,3324 W 55th St,Chicago,IL,60632,3209,COOK 
WALGREENS  3774,-88.349686,41.781818,1207 N Randall Rd,Aurora,IL,60506,1325,KANE 
Walmart SUPERCENTER 786,-88.726158,41.951637,2300 SYCAMORE RD.,DEKALB,IL,60115,,DE KALB 
Casey's General Store 1943,-88.056175,38.373909,102 E Walnut St,Albion,IL,62806,1328,EDWARDS 
Whole Foods Market,-87.67942,42.046856,1640 Chicago Ave,Evanston,IL,60201,4505,COOK 
WALGREENS 09024,-87.940208,41.960945,5 W Irving Park Rd,Bensenville,IL,60106,2107,DU PAGE 
MARQUETTE 1 STOP,-87.649643,41.772427,1000 W Marquette Rd,Chicago,IL,60621,1216,COOK 
Walgreens 03779,-87.834381,41.888859,101 Lake St,Maywood,IL,60153,1685,COOK 
Walgreens 05034,-87.703094,41.778442,6315 S Kedzie Ave,Chicago,IL,60629,2762,COOK 
J.J. PEPPERS FOOD STORE,-88.287071,42.036114,10 S State St,Elgin,IL,60123,6341,KANE 
ALDI 23,-88.269302,42.377625,2226 N Richmond Rd,McHenry,IL,60051,5423,MCHENRY 
WALGREENS  1593,-87.767784,41.975636,5230 N Milwaukee Ave,Chicago,IL,60630,4624,COOK 
Gordon Food Service Store LLC MP 070,-88.212006,41.752502,4101 Healthway Dr,Aurora,IL,60504,4190,DU PAGE 
Walmart SUPERCENTER #224 00224,-88.959938,38.309662,110 Davidson Rd,Mount Vernon,IL,62864,6741,JEFFERSON 
Tony's Fresh Market 3,-87.742691,41.938908,4608 W Belmont Ave,Chicago,IL,60641,4401,COOK 
SAVE-A-LOT,-87.637398,41.478321,3310 Chicago Rd,South Chicago Heights,IL,60411,5423,COOK 
7-Eleven 33909,-87.629227,41.874161,600 S Dearborn St,Chicago,IL,60605,1821,COOK 
FRANK FOOD MART,-87.751419,41.880497,5050 W Madison St,Chicago,IL,60644,4127,COOK 
Casey's General Store 1939,-88.98391,39.890545,1525 W Mound Rd,Decatur,IL,62526,9559,MACON 
LA PERLA TAPATIA 2,-87.721893,41.924606,3800 W Fullerton Ave,Chicago,IL,60647,2226,COOK 
AUSTIN FOOD AND CIGARETTE MART,-87.774651,41.865421,6009 W Roosevelt Rd,Cicero,IL,60804,1040,COOK 
SCHNUCKS CARBONDALE #722 00722,-89.228271,37.726223,915 W Main St,Carbondale,IL,62901,2330,JACKSON 
Casey's General Store 1963,-89.488792,39.142178,1735 Vandalia Rd,Hillsboro,IL,62049,1855,MONTGOMERY 
Walgreens 9404,-88.281845,41.78212,1180 N Farnsworth Ave,Aurora,IL,60505,2010,KANE 
WALGREENS 10772,-88.10968,41.523125,1163 W Jefferson St,Joliet,IL,60435,6858,WILL 
Walmart Supercenter 1125,-88.951782,40.514099,300 Greenbriar Dr,Normal,IL,61761,2278,MCLEAN 
Walgreens 12125,-88.301506,41.753426,9 N Union St,Aurora,IL,60505,3513,KANE 
Walgreens 09709,-87.728485,41.968288,4010 W Lawrence Avenue,Chicago,IL,60630,,COOK 
Casey's General Store 2007,-88.365288,40.19622,102 S Prairie View Rd,Mahomet,IL,61853,8531,CHAMPAIGN 
QUICK STOP FOOD MART,-87.698959,42.00478,2751 W Pratt Blvd,Chicago,IL,60645,4527,COOK 
WALGREENS  00118,-87.767738,41.938606,5650 W Belmont Ave,Chicago,IL,60634,5301,COOK 
Casey's General Store 1996,-90.403748,39.431946,369 S Main St,White Hall,IL,62092,1059,GREENE 
A & S MARKET INC,-90.149818,38.624149,1000 State St,East Saint Louis,IL,62201,1908,ST CLAIR 
WALT'S FOOD CENTER  9504,-87.58564,41.442947,1100 E Exchange St,Crete,IL,60417,3433,WILL 
WALGREENS  3651,-87.711838,41.508308,20950 Governors Hwy,Olympia Fields,IL,60461,1039,COOK 
WALT'S FOOD CENTER  9503,-87.793884,41.59967,16039 Harlem Ave,Tinley Park,IL,60477,1611,COOK 
Walt's Food Center 9500,-87.616997,41.601078,16145 State St,South Holland,IL,60473,1287,COOK 
"G & S, INC.",-87.844444,41.118904,1560 E Court St,Kankakee,IL,60901,4358,KANKAKEE 
WALT'S FOOD CENTER  9501,-87.67308,41.557175,2345 183rd St,Homewood,IL,60430,3140,COOK 
Casey's General Store 1956,-89.790901,39.020554,417 Bunker Hill Rd,Staunton,IL,62088,1001,MACOUPIN 
FRUTERIA EL MERCADO of Chicago Inc,-87.707306,41.841595,2759 S Spaulding Ave,Chicago,IL,60623,4753,COOK 
BUCKTOWN FOOD & LIQUORS,-87.688637,41.924961,2422 W Fullerton Ave,Chicago,IL,60647,3155,COOK 
"SCOTTY'S CONVENIENCE CTR.,INC.",-90.403748,39.435616,205 S Main St,White Hall,IL,62092,1058,GREENE 
SAVE-A-LOT #407 00407,-90.140678,38.914474,2980 Homer M Adams Pkwy,Alton,IL,62002,4857,MADISON 
Casey's General Store 1955,-87.861359,38.716423,315 N Christy Ave,Sumner,IL,62466,1064,LAWRENCE 
BUY LOW FOOD & LIQUOR,-87.64016,41.617691,14949 Halsted St,Harvey,IL,60426,2302,COOK 
WALGREENS  3833,-87.806587,41.93132,2828 N Harlem Ave,Elmwood Park,IL,60707,1637,COOK 
Casey's General Store 1970,-88.178001,38.079079,1320 W Main St,Carmi,IL,62821,2403,WHITE 
Casey's General Store 1971,-88.309059,39.68462,103 N Chestnut St,Arcola,IL,61910,1305,DOUGLAS 
Walgreens 10339,-87.875366,41.163177,501 N Convent St,Bourbonnais,IL,60914,1329,KANKAKEE 
"SUPERMERCADO ELGUERO #8, INC",-87.678444,41.852104,2101 W Cermak Rd,Chicago,IL,60608,4005,COOK 
Casey's General Store 1986,-89.754227,38.254902,943 N Main St,Marissa,IL,62257,1010,ST CLAIR 
Casey's General Store 1256,-89.329185,41.714073,308 E Main St,Amboy,IL,61310,1442,LEE 
GRAYS IGA FOOD STORE,-89.029121,42.285866,1630 N Alpine Rd,Rockford,IL,61107,1436,WINNEBAGO 
ALDI  33,-88.084755,42.37886,74 W Rollins Rd,Round Lake Beach,IL,60073,1304,LAKE 
Gordon Food Service Store LLC MP 072,-87.971893,41.860596,220 E Roosevelt Rd,Villa Park,IL,60181,3500,DU PAGE 
"SUMMIT GROCERY, INC.",-87.680305,42.013718,7300 N Rogers Ave,Chicago,IL,60626,1507,COOK 
RICHLAND CREEK FOODS,-89.637192,42.473255,PO Box 39,Orangeville,IL,61060,39,STEPHENSON 
Walgreens 04348,-88.422073,41.373531,100 Bedford Rd,Morris,IL,60450,1441,GRUNDY 
Casey's General Store 1975,-89.084564,39.389584,1 W 2nd St,Pana,IL,62557,1301,CHRISTIAN 
Casey's General Store 1995,-90.629662,40.911503,1112 W Broadway,Monmouth,IL,61462,1511,WARREN 
JEWEL 3262,-87.744469,41.95351,4660 W Irving Park Rd,Chicago,IL,60641,2888,COOK 
FEYROUS PASTRIES,-87.708382,41.963219,4510 N Kedzie Ave,Chicago,IL,60625,4511,COOK 
FARMERS MARKET,-90.005424,38.541538,1901 N Belt W,Belleville,IL,62226,5928,ST CLAIR 
Walgreens 04337,-90.06044,38.901115,172 E McArthur Dr,Bethalto,IL,62010,1776,MADISON 
WALGREENS  3907,-89.983673,38.540634,2532 N Illinois St,Swansea,IL,62226,2353,ST CLAIR 
Walgreens 03627,-90.149467,38.902309,1650 Washington Ave,Alton,IL,62002,3931,MADISON 
Save A Lot 45095,-87.63765,39.980064,204 Huffman St,Georgetown,IL,61846,1423,VERMILION 
Jewel 3058,-88.200882,41.709885,2855 W 95th St,Naperville,IL,60563,,DU PAGE 
Jewel 3453,-88.170891,42.366898,1350 S US RTE 12,Fox Lake,IL,60020,,LAKE 
Jewel 3426,-87.798531,42.099274,2502 Waukegan Rd,Glenview,IL,60025,1774,COOK 
Casey's General Store 2016,-90.085129,38.731544,3800 Pontoon Rd,Pontoon Beach,IL,62040,4241,MADISON 
Casey's General Store 1962,-89.695206,39.676727,801 E Walnut St,Chatham,IL,62629,1585,SANGAMON 
J & S Food Mart,-87.680466,42.019505,701 Howard St,Evanston,IL,60202,3915,COOK 
ALDI 94,-87.683693,41.784275,6025 S Western Ave,Chicago,IL,60636,2019,COOK 
ALDI  57,-87.748375,42.026188,4833 Oakton St,Skokie,IL,60077,2954,COOK 
EAGLE FRUIT & GROCERY,-87.704491,41.96843,3023 W Lawrence Ave,Chicago,IL,60625,4303,COOK 
WALGREEN'S  04306,-87.663193,41.7211,1633 W 95th St,Chicago,IL,60643,1331,COOK 
CONVENIENT FOOD MART,-87.735474,41.953506,4301 W Irving Park Rd,Chicago,IL,60641,2826,COOK 
WALGREENS  00147,-87.535988,41.702702,3611 E 106th St,Chicago,IL,60617,6610,COOK 
Walgreens 02619,-87.691856,42.056019,2100 Green Bay Rd,Evanston,IL,60201,3026,COOK 
"95TH. PRODUCE MARKET, LTD",-87.812889,41.718601,7759 W 95th St,Hickory Hills,IL,60457,2204,COOK 
K-BUENA SUPERMARKET,-87.730827,41.771328,4324 W Marquette Rd,Chicago,IL,60629,5648,COOK 
Casey's General Store 1973,-89.497124,41.836857,1401 W 4th St,Dixon,IL,61021,2628,LEE 
Walgreens 0194,-87.688812,41.968624,4801 N Lincoln Ave,Chicago,IL,60625,1915,COOK 
Walmart SUPERCENTER  233,-89.222649,37.462646,300 Leigh Ave,Anna,IL,62906,2213,UNION 
Casey's General Store 2025,-88.099709,40.4552,585 S Market St,Paxton,IL,60957,1617,FORD 
Casey's General Store 2022,-88.160378,39.86042,304 S Sycamore St,Villa Grove,IL,61956,1826,DOUGLAS 
Casey's General Store 2021,-88.1558,40.30492,500 S Century Blvd,Rantoul,IL,61866,,CHAMPAIGN 
Walmart SUPERCENTER  891,-89.653053,41.812428,4115 E Lincolnway,Sterling,IL,61081,9772,WHITESIDE 
Casey's General Store 1968,-88.909653,37.996086,710 E Main St,Benton,IL,62812,3026,FRANKLIN 
Casey's General Store 1947,-88.359978,38.370735,100 Highland Ave,Fairfield,IL,62837,1827,WAYNE 
VALUE FRESH/FELKER PHARMACY,-89.260406,42.12537,415 W Blackhawk Dr,Byron,IL,61010,8611,OGLE 
AL KHYAM BAKERY & GROCERY,-87.708527,41.96748,4738 N Kedzie Ave,Chicago,IL,60625,4421,COOK 
"MAYFLOWER FOOD, INC.",-87.632172,41.854164,2104 S Archer Ave,Chicago,IL,60616,1514,COOK 
Gordon Food Service Store LLC MP 073,-88.027321,42.144318,1930 N Rand Rd,Palatine,IL,60074,1157,COOK 
7 Eleven 33814,-88.282036,41.793491,1790 N Farnsworth Ave,Aurora,IL,60505,1512,KANE 
CVS 7797,-89.659119,40.77103,6820 N Peartree Ln,Peoria,IL,61615,2471,PEORIA 
CVS 6447,-89.61055,40.801033,9315 N Lindbergh Dr,Peoria,IL,61615,1454,PEORIA 
CVS 7799,-89.574112,40.742245,4521 N Prospect Rd,Peoria Hts,IL,61616,6523,PEORIA 
Casey's General Store 2027,-90.979027,40.583046,811 W Main St,La Harpe,IL,61450,9269,HANCOCK 
Casey's General Store 2042,-89.684196,38.211388,710 Butler St,Tilden,IL,62292,,RANDOLPH 
FRIENDS MINI MART,-87.782387,41.84346,6343 26th St,Berwyn,IL,60402,2607,COOK 
WALGREENS  4148,-87.812805,41.602036,7960 W 159th St,Orland Park,IL,60462,5038,COOK 
WALGREENS  3780,-88.186501,41.709431,3035 Book Rd,Naperville,IL,60564,4715,WILL 
WALGREENS  5275,-87.975311,41.773701,8 W 63rd St,Westmont,IL,60559,2606,DU PAGE 
WALGREENS #6554 06554,-89.118866,41.338589,1033 Shooting Park Rd,Peru,IL,61354,1870,LA SALLE 
Walgreens 04333,-90.455177,41.50016,301 30th Ave,East Moline,IL,61244,3011,ROCK ISLAND 
WALGREENS  04332,-90.557602,41.493408,2955 18th Ave,Rock Island,IL,61201,4708,ROCK ISLAND 
Jewel 3456,-87.70549,42.072163,411 Green Bay Rd,Wilmette,IL,60091,2725,COOK 
WALGREENS  4042,-88.754784,41.930752,100 W Lincoln Hwy,Dekalb,IL,60115,3678,DE KALB 
AL-MAHJAR FOOD MART,-87.739975,41.695648,10840 S Cicero Ave,Oak Lawn,IL,60453,5404,COOK 
Walgreens 3405,-88.149635,41.770447,400 S Main St,Naperville,IL,60540,5233,DU PAGE 
WALGREENS  05713,-87.7397,41.720154,4740 W 95th St,Oak Lawn,IL,60453,2530,COOK 
WALGREENS  3861,-88.183334,41.780537,612 Raymond Dr,Naperville,IL,60563,9788,DU PAGE 
Hy-Vee Foods 1216,-90.339691,40.947353,2030 E Main St,Galesburg,IL,61401,,KNOX 
LOS DOS RIOS,-87.69722,41.779015,2939 W 63rd St,Chicago,IL,60629,2753,COOK 
KUROWSKI SAUSAGE SHOP/RICH'S BAKE,-87.717896,41.935425,2976 N Milwaukee Ave,Chicago,IL,60618,7345,COOK 
Fareway Stores Inc 988,-90.502335,41.475212,3705 25th St,Moline,IL,61265,7239,ROCK ISLAND 
Walmart SUPERCENTER  0844,-88.419525,41.385258,333 E US Route 6,Morris,IL,60450,8920,GRUNDY 
WALGREENS  02558,-87.641449,41.622589,14700 Halsted St,Harvey,IL,60426,1921,COOK 
CVS 6451,-89.638222,40.565838,910 Court St,Pekin,IL,61554,4816,TAZEWELL 
Jewel 3517,-88.317879,42.226257,6140 Northwest Hwy,Crystal Lake,IL,60014,7931,MCHENRY 
Jewel 3461,-87.981964,42.051823,1860 S Arlington Heights Rd,Arlington Heights,IL,60005,3764,COOK 
U J'S,-89.281517,39.303596,408 E State St,Nokomis,IL,62075,1326,MONTGOMERY 
SUPERMERCADO EL CUBANO INC,-87.664803,41.803802,4939 S Ashland Ave,Chicago,IL,60609,4912,COOK 
Casey's General Store 2053,-89.054199,38.090736,202 S Park St,Sesser,IL,62884,1717,FRANKLIN 
Casey's General Store 2043,-90.005898,40.697273,84 S Main St,Farmington,IL,61531,1237,FULTON 
FOOD TOWN,-87.601448,41.751259,935 E 79th St,Chicago,IL,60619,3244,COOK 
Walmart SUPERCENTER 1028,-89.58744,40.682236,401 RIVER RD,E PEORIA,IL,61611,,TAZEWELL 
Walmart SUPERCENTER 328,-90.155014,38.358551,961 N MARKET ST,WATERLOO,IL,62298,,MONROE 
Casey's General Store 2040,-88.953461,37.897343,10846 State Highway 149,W Frankfort,IL,62896,4104,FRANKLIN 
CVS 7798,-89.641663,40.6814,3034 W Lincoln St,Peoria,IL,61604,,PEORIA 
Casey's General Store 2047,-90.106384,38.923252,3499 Fosterburg Rd,Alton,IL,62002,7311,MADISON 
GOLDEN MARKET INC,-89.084663,42.252357,806 Broadway,Rockford,IL,61104,4853,WINNEBAGO 
ALDI  83,-87.741028,41.741074,8333 S Cicero Ave,Chicago,IL,60652,3562,COOK 
Walmart Supercenter 254,-88.094574,38.73885,1001 N West St,Olney,IL,62450,3774,RICHLAND 
Casey's General Store 2076,-90.036087,40.589802,2020 N Main St,Canton,IL,61520,1054,FULTON 
Casey's General Store 1969,-90.584991,41.443111,1105 10th Ave W,Milan,IL,61264,2220,ROCK ISLAND 
Casey's General Store 2059,-89.053482,37.968605,502 S Victor St,Christopher,IL,62822,1328,FRANKLIN 
Casey's General Store 2083,-90.24382,39.745224,901 W Walnut St,Jacksonville,IL,62650,1248,MORGAN 
Casey's General Store 2074,-90.391136,41.497856,306 2nd Ave,Carbon Cliff,IL,61239,7719,ROCK ISLAND 
